id,name,album,album_id,artists,artist_ids,track_number,disc_number,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,year,release_date
0jvMUfvv7IEkyd9CNKcnZI,Jive at Five,Swing Is Here,2KiwbWchP8lWDSgcjyLZQQ,['Dick Hyman'],['5RRGjsMRTbm0kqvZcFplZT'],13,1,False,0.536,0.19,1,-18.512,1,0.0582,0.715,0.0161,0.0989,0.445,171.55599999999995,238933,4.0,2012,2012-03-01
3IWTQ71hTX2HUhWxuWoTr6,Snow,The Purple Heart (improvisational solo piano),7pBVxehkx3pn8LXhZID2a1,['Isadar'],['5CW7oY1G4yWC1MAqXghr59'],12,1,False,0.431,0.0215,0,-25.404,0,0.0872,0.984,0.8270000000000001,0.0777,0.175,67.171,204769,5.0,2003,2003-01-07
4KXf83qA5NU9fZiIP6QKuk,Apocalipsis memo - Planeta Def,Gilipollas no tiene traducción,3C7yMr4Bdmuz6DBUzECETq,['Def Con Dos'],['1O4hqQz2nV0jrlF9VEFBNK'],12,1,False,0.755,0.901,9,-4.708,0,0.0913,0.00125,0.0,0.0559999999999999,0.585,120.048,219116,4.0,2020,2020-02-14
4kxzO0Z9SQ0qkohyGutTQv,Strange Storms,When The Earth Is Far Away,1S5gi6r11AW84bD97Q4l2k,['Craig Padilla / Zero Ohms'],['5tHYn7ROFbw3eXTNmY2Uel'],3,1,False,0.231,0.251,7,-30.976,0,0.134,0.986,0.951,0.105,0.0359,76.833,283400,4.0,2012,2012-10-09
7JECAcCvY1dzWnW9i93uPb,The Main Inspiration (Coltrane of Beats),Beat Konducta Vol. 5-6: Dil Cosby & Dil Withers Suite,1ljzgSlnkDjtjOnsBYWcnh,['Madlib'],['5LhTec3c7dcqBvpLRWbMcf'],17,1,False,0.521,0.664,1,-11.595999999999998,1,0.465,0.0124,0.00476,0.6709999999999999,0.759,91.214,136667,4.0,2009,2009-02-10
1lX91uQ0AHXD80zLWH7S31,Walk,Walk,7hmxt4eo1yTYPnE3G4Weu7,['Kwabs'],['0r0KdmVS1Er3kaFnl1KPog'],1,1,False,0.615,0.8140000000000001,9,-3.903,0,0.0677,0.17,0.0,0.218,0.5770000000000001,144.005,214150,4.0,2014,2014-10-03
4D3iyJn6TUdNbwDbQgWRxJ,Who Wants to Be A M*****F**kin' Millionaire (Skit),Built From Scratch,7r4Ugn68qMT6OrEOL03X1E,['X-Ecutioners'],['7eVbT3G1ggf2sz6s7ZV0Ap'],17,1,False,0.7090000000000001,0.483,5,-13.554,1,0.847,0.905,0.0,0.41,0.6809999999999999,112.238,167333,3.0,2002,2002-02-26
4MV6RoK9dizl30h258jvKF,Saturated Tin Can,Saturated Tin Can,1mlqePEKvEE8ryayBjzoVW,"['Ben Hiley', 'Trilyte']","['1pWfAcT7pR1xfLM3Wmk63O', '7eK2WV30GVJoYkuNAJiCXF']",1,1,False,0.44,0.422,10,-13.981,1,0.0498,0.502,0.856,0.2269999999999999,0.0384,129.886,264767,4.0,2019,2019-05-27
4nLta1ER5aDg7u7B0dlKzx,Lo How a Rose E'er Blooming,Christmas Songs,5scTISvOFvoSZFE4cy8RC5,['Jason Silver'],['2NM3w8uoFsNQYYNIJc8LxO'],8,1,False,0.18,0.236,2,-7.245,1,0.0362,0.954,0.0599,0.0879,0.262,165.06599999999997,319107,4.0,2009,2009-11-25
5l0sVoqmRUSajYy3fHejGe,Somewhere Over The Rainbow,Without Words,6xyEeG3eIYUDXjZqdFapnr,['Thom Rotella'],['72FbTlHE6bOKc7HLQoa7pm'],11,1,False,0.485,0.0217,3,-26.629,1,0.0821,0.968,0.7140000000000001,0.155,0.1169999999999999,80.564,225493,3.0,1990,1990
0hHlhqGX2jQH74UoJgAn2m,Heartbeat - Remix,No More Sweet Music,39xQrFHANOzRIco4RBc5h6,['Hooverphonic'],['5EP020iZcwBqHRnJftibXX'],8,2,False,0.401,0.596,0,-9.938,1,0.0325,0.00291,0.83,0.152,0.144,170.56799999999996,232600,4.0,2005,2005-11-11
4DDhCHNzq9ZsOuPWiTXDEp,"Mose in Egitto (1819 Naples version): Act II: Ah mira!… Oh Ciel! (Elcia, Osiride, Amaltea, Aronne)",Rossini: Mose in Egitto (1819 Naples Version),5anNSDyKZ3UngaTECrHjdO,"['Gioachino Rossini', 'Lorenzo Regazzo', 'Akie Amou', 'Wojtek Gierlach', 'Filippo Adami', 'Rossella Bevacqua', 'Giorgio Trucco', 'Karen Bandelow', 'Giuseppe Fedeli', 'Naples San Pietro a Majella Conservatory Chorus', 'Stadtkapelle Bad Wildbad', 'Wurttemberg Philharmonic Orchestra', 'Antonino Fogliani']","['0roWUeP7Ac4yK4VN6L2gF4', '2RQSuCED6yaQtWjPJFiWuf', '4ORxbJnqvTddQrGZWvbuF5', '0NyKkcKPfoTJFTCwznx12P', '7fN3ZdtwrIHapWwyyTWQpe', '3fCXyWcn4Kp2LhvlpLzgLy', '6vUCn1PBRzTArwT1Ens4Ub', '4J5qLSvHFVJmbadGU4ceFh', '5880lWIZCTAcYyJ8Yxux3V', '6kWYR0JKZhKwBpqRjthtmV', '6jHrXw5pJyT7o0KerNfcV2', '3bpvQQSI37lo84oXrJqI87', '0r7PWrlVyLmVXZ3s3l9AQK']",3,2,False,0.312,0.115,10,-21.618,1,0.0788,0.972,3.03e-06,0.081,0.23,75.60300000000002,209773,4.0,2007,2007-12-11
6kTLm73bfV6fZnK8vqavGJ,Hot Thing,Big Star Small World (Tribute to Big Star),3xZarY4rvmIvY2iW4eeFhF,['Big Star'],['3UvcmAOZt64oKpP95f6MMM'],11,1,False,0.574,0.7879999999999999,7,-8.113999999999999,1,0.0322,0.00897,0.0155,0.153,0.685,125.625,250773,4.0,2006,2006-05-23
2XUif2eix5OZoV7VdCPZXD,Bury Me in Southern Ground (Acoustic Version),Bury Me in Southern Ground,3F0Gx9yd8yoOPosQdvfxJ1,['Rebel Son'],['4KMpd5oZ5YmVSxAv9RTv7i'],1,1,False,0.487,0.611,4,-6.2170000000000005,0,0.032,0.8440000000000001,0.0,0.122,0.507,171.882,260587,4.0,2014,2014-11-25
05DSwZOMDcJmKTkiA0gXiR,Dollars,Volcano,5g2QTjvPnWxTwjATAT0UXH,['The Get Ahead'],['4iBgPaD9hI6n7uRppTbyVO'],11,1,False,0.44,0.975,4,-5.117,0,0.0699,0.0049299999999999,0.000278,0.181,0.855,183.055,158453,4.0,2015,2015-02-10
6kf3tQGTxBF4eNrB9UfDOw,Oh Had I A Golden Thread,Sowing The Seeds - The 10th Anniversary,5nerATuZ1q2c5tQA5FH8Ti,['Judy Collins'],['5yzE49FicYiSxN61oaxkNn'],15,2,False,0.177,0.344,5,-9.894,1,0.0319,0.775,2.02e-05,0.108,0.31,181.759,302133,3.0,2007,2007-09-11
6Kfy5HcixtG8n69fYyl67F,Something in the Air (feat. Jason Berry),Art of S.u.n.,56DtTqMnbmVhLHV0MCD5PD,['S.U.N.'],['004YgSq5JdihP1DJUH33Up'],14,1,False,0.755,0.6920000000000001,9,-4.0280000000000005,1,0.193,0.152,0.00103,0.848,0.424,84.939,186373,4.0,2003,2003-01-01
4lslXGHOwM7tncyKgCc1Ml,Fire Of Heaven / Altar Of Earth,Youth,6xv4soedEKLMLzSpgWYuzf,['Matisyahu'],['5eyMzR1hYiEZtN2c9ly2kw'],1,1,False,0.635,0.8370000000000001,11,-4.449,0,0.241,0.0967,0.0,0.5589999999999999,0.679,168.108,238973,4.0,2006,2006-03-07
2veNCdQAIweoMcGXANOVfi,Carnation,Exotic Duets And Improvisations,2E7tynIbYAYJvFD6qk8jgm,['SuperString Theory'],['3VAE2eE58LEufUbVLJ28v4'],7,1,False,0.531,0.564,7,-9.738,1,0.0323,0.38,0.0012,0.106,0.7440000000000001,88.836,257453,4.0,2003,2003-03-14
7Dp65PVbMSIdtJCnMlnS6g,Passamezzo Pavan,"Johnson, R.: Where the Bee Sucks / Morley, T.: O Mistress Mine / Wilson, J.: Take, O Take Those Lips Away",7ws9jhOJh79a2CrxKM1km7,"['Anonymous', 'Matthew Spring']","['4kCZ5nyurc9eIqLJfUcW0Y', '4zpLkaU6kMzS9fWmQvyPbG']",9,1,False,0.34,0.0156,7,-36.51300000000001,0,0.0471,0.979,0.954,0.1009999999999999,0.465,82.647,99747,4.0,2000,2000-01-01
43YKxMRBzStHSXaw6OIkoA,It's Tight Like That,The Luis Russell Story,7GZbePzYbEdPEKYC2NmFYQ,"['Luis Russell', 'Albert Nicholas', 'Henry', 'J. C. Higginbotham', 'Charlie Holmes', 'George']","['2QYQ1OaqqulNz8o2c80ViP', '6VeTIJi6Dlx8ywPfIwqALY', '2JXBvjlBB0Qu7MJ1XblhSM', '5Qp4GPKEa8t2iM6ZDkg86Y', '5dhfT2nL6RlvrQ1E7E9QE9', '5btCRpy3MmqEeGcm6PlOrA']",3,1,False,0.596,0.239,8,-13.454,1,0.0936,0.981,0.0398,0.303,0.879,156.279,187040,3.0,2000,2000-01-01
3K3dGuk3oV8Dr8IZfDmpWg,"Symphony No. 2 ""For the New Millennium"": Second Movement",Music of Alla Pavlova,1sVH4pE9hykTuqrR68xg7W,"['International Symphony Orchestra ""Globalis""']",['5xL3BH8inDnyESm9GgTDft'],2,1,False,0.5429999999999999,0.122,0,-20.516,1,0.0359,0.746,0.3429999999999999,0.0912,0.106,123.171,197013,4.0,2000,2000-07-01
4bQsntghhfzk5V6egDzsa8,Four More Years,Grave Blessings,6aqBjBWQZnAzLjk9Bf8NND,['Unto Ashes'],['62wiA8gg0ZW0BaPkICUDSP'],11,1,False,0.205,0.584,6,-18.324,1,0.0956,0.846,0.664,0.109,0.184,86.432,73227,1.0,2005,2005-07-12
40uTaeJiT2QqxcWqUmeCZ5,Takatalvi,Kaipaus silmissään,3pcd7jsxHky1a1awkdUYVu,['Tarja Lunnas'],['5NmFBIX40V2gJMD4QzGmru'],13,1,False,0.632,0.578,9,-7.896,0,0.0277,0.31,0.0,0.146,0.512,89.973,205907,4.0,2007,2007-05-10
4X6Je8xAtHC4GDR5i1GOsP,What's Going Down,Monstercat Uncaged Vol. 5,4XqwQ3be4kNskzfrl6YIMc,['Stonebank'],['4lC8Q0azW5ij2e1skZo377'],12,1,False,0.636,0.919,8,-2.9930000000000003,1,0.321,0.0343,0.000113,0.107,0.359,126.058,276191,4.0,2018,2018-08-16
2s9lZ8PHRlTwqgvMnC3ZwL,Animal Farm,Yekibood Songs: Cheshmak,1mX34Q6eCGKMvIcEH48m8Z,['Aitak Ajangzad'],['0h4LuvK76B8MdUo1wHbkSr'],5,1,False,0.425,0.267,0,-11.304,0,0.166,0.958,0.00107,0.121,0.483,67.513,164067,3.0,2015,2015-04-21
5efqhQUBLA85mc8bttyUjK,Turnaround,Up the Wall,3TT3WQuGkC4w449wsVfFDK,['Stephanie Rearick'],['3a1ijrLKvw3AHAvwm0FZ1I'],4,1,False,0.357,0.4429999999999999,8,-13.449000000000002,1,0.0708,0.962,0.698,0.113,0.434,160.32,43707,3.0,2011,2011-09-20
3Got8tAmSwe906QVzHF2JY,Thanks A Lot But No Thanks,Comden & Green,4YDjvcSb11WNDwSz4n8ykQ,"['Betty Comden', 'Adolph Green']","['0VzCCKT5ySWRNDhWBuiUSO', '52rADVliNSf3UAVFaTMZj3']",20,1,False,0.62,0.159,7,-12.854,1,0.06,0.979,0.000137,0.107,0.366,99.507,219987,4.0,1998,1998-02-17
3cAWIoP6YEK8czcQRUJEiv,Riffin' At The Regal,Legacy,4ev74uSquuDEvvSOTtE1Ex,['Gerald Wilson'],['2gSkBqzo1VXaWnAyjhoYk7'],8,1,False,0.547,0.598,5,-7.12,1,0.0454,0.664,0.963,0.0644,0.8240000000000001,97.96,117772,4.0,2011,2011-06-21
31ksyCgIZvMPRYXzxqZKTh,Deuce Out Da Roof II,The Come Down King,1um5oOlsJVA8V1po5Qi5QS,"['Harvey Luv', 'Big Mello']","['16lkw9mbwzGEJ4XC8oJVa4', '7cTUKWe96m3QwHMkDPnw8l']",14,1,True,0.483,0.8109999999999999,1,-6.144,0,0.307,0.132,0.0,0.315,0.631,82.971,194268,4.0,2020,2020-09-14
5ziuipeYVDeKTNZojR6LAt,"Piano Suite, Op. 25: I. Praeludium: Rasch","Gould, Glenn: Original Cbc Broadcasts - Schoenberg, Berg, Webern",7eNyYIURazCx1PbZ6kpMB3,"['Arnold Schoenberg', 'Glenn Gould']","['5U827e4jbYz6EjtN0fIDt9', '13dkPjqmbcchm8cXjEJQeP']",8,1,False,0.384,0.275,5,-20.338,1,0.0435,0.992,0.862,0.145,0.258,96.383,53173,3.0,2000,2000-01-01
7IhNibl4xTmbUv2YPp1iZ0,Pray for You,Mongrel,46pXy7MEH0xe1xkqxEuBMl,['Liquid Assassin'],['6Y2riyLrQXWUNCEnwySFuU'],17,1,True,0.5920000000000001,0.597,3,-7.237,0,0.376,0.609,0.0,0.1369999999999999,0.346,130.045,289067,4.0,2013,2013-10-29
2gzToOZ1r3WCoAChwudj2l,Diary Of Desolation (Part One),Gods and Devils,5KDTmyJxxq8scxRvnWkR7l,['Seelenlicht'],['6O0WTtDwnJBE8if4zaY7w2'],3,1,False,0.389,0.552,4,-8.43,0,0.0389,0.746,0.0357,0.0972,0.238,85.53299999999999,238413,4.0,2008,2008
76JzPyIl4U1Vdf2pyMpkQk,"Mass No. 1 in F Major, D. 105: Gloria: Gloria in excelsis Deo",Schubert: Masses Nos. 1 & 3,3BkCRXGWz31zcB7eanEH8Q,"['Franz Schubert', 'Trine Wilsberg Lund', 'Dorothea Craxton', 'Bettina Ranch', 'Min Woo Lim', 'Andreas Karasiak', 'Assaf Levitin', 'Immortal Bach Ensemble', 'Leipziger Kammerorchester', 'Morten Schuldt-Jensen']","['2p0UyoPfYfI76PCStuXfOP', '2GOpaRcPWfVbHK8y0T8PVF', '0BBLshFE1m0axnWqCc06VI', '136pg2jYWgvx1IrLHeMZdj', '4OOD4yov61CHUgwEdYNGwy', '5HOxWaSdVGRgpRaLWivSDq', '3wGBXj5RoeztwSiHpjsqqO', '3jMlJuLcTBClaOl12IuwOc', '7q4vfFKUdxgT1vR6TqPKFz', '10ZoutqXuCmFqOKwZdZs99']",2,1,False,0.385,0.207,0,-16.154,1,0.0338,0.987,0.816,0.259,0.296,131.333,104813,4.0,2010,2010-09-28
4eJVPOUJXC1CU8fB2mnTp2,Kujanjuoksu,Sitä ei ole mitä en näe,5ExSPq796LIXOPuXxOpT5V,['Iiwanajulma'],['7rv7LFQxyTsYgCzEFcQEoR'],8,1,False,0.469,0.727,2,-5.237,1,0.0425,0.000266,0.0004799999999999,0.0891,0.2189999999999999,89.9,221958,4.0,2013,2013-12-21
512YHKKG8VTv7Jj6k5aKSe,Hegemony,Hegemony,2ME0aUu5X3sUXU4SPxxtt1,['Samael'],['1WXagRGw8AveVrRxDfUjli'],1,1,False,0.418,0.963,2,-4.852,1,0.0417,6.409999999999999e-05,0.0677,0.0853,0.2789999999999999,172.079,227130,4.0,2017,2017-10-06
2CCHWu8zyS84iDaVR8GVak,"Tidal Pool, Seashore",Sound Effects Se006,5Iv2ou9Pad8pLCI13JWo0e,['William Verkler'],['6fHWIQ0eHFKHYuNiwrNOLd'],7,1,False,0.0941,0.4970000000000001,8,-25.035,1,0.0784,0.7559999999999999,0.928,0.593,1e-05,89.92200000000004,297640,3.0,2008,2008-01-01
3nTu8qSqNQ8If4qhjllD6M,God Rest Ye Merry Gentlemen,Django Bells,4K0E97nAZMbB9QYbKhOwdf,['The Gypsy Hombres'],['5AbsMWfUr6TSuCyMJhx5Xe'],3,1,False,0.513,0.2769999999999999,4,-14.036,0,0.0418,0.54,0.711,0.11,0.17,102.872,193320,4.0,2002,2002-01-01
6yRmYHI1ExaXYys56sl8VG,"Bal masque, Op. 22",Music by Amy Beach,7tfpaEsul6WWkQjdgDagsQ,"['Amy Beach', 'Moravská filharmonie Olomouc', 'Hector Valdivia']","['1QeC5GwDENQv78O3PCLeZB', '0VUKiTFlxecsEufCxvlV74', '3yo6fJ7FUV1QTJhuGXavKv']",8,1,False,0.177,0.2,7,-11.581,1,0.035,0.918,0.8740000000000001,0.149,0.152,173.801,304253,3.0,2009,2009-09-01
32QAi2kEub7MTsya4KI7Ni,Now You Don't (feat. Sheisme),"Bee Sides, Vol. 1",2353Tpa68yrP16SHPrYLP0,"['Mars', 'Sheisme']","['3WqnrB8EYKR66l9k3wThNP', '3x5FLhwzknzDqVOdksvmnm']",11,1,True,0.794,0.379,0,-12.869000000000002,1,0.282,0.0431,0.0,0.205,0.624,120.042,198391,4.0,2020,2020-11-09
5O1EZl6Ne3VrBmFuLQPaYY,Paps Of Jury,Through the Waves,42vJ8CR0rzmeHIuoTWqhtN,['Colin Steele Quintet'],['4q7TmoT3ptqum91GLohbT7'],6,1,False,0.5489999999999999,0.2,5,-15.713,0,0.0345,0.804,0.883,0.092,0.33,127.189,353987,3.0,2005,2005-04-25
6CdDTczPGeI9sdznpTmYEZ,Ghost,In the Aeroplane Over the Sea,5COXoP5kj2DWfCDg0vxi4F,['Neutral Milk Hotel'],['2ooIqOf4X2uz4mMptXCtie'],9,1,False,0.192,0.943,4,-4.059,1,0.0826,0.0245,7.61e-06,0.135,0.223,136.447,248573,4.0,1998,1998-02-20
2v39hHAvX50AhqW1N42izH,Anyday,Puddle Dive,438tiIygHlgzNmqO2oiBnV,['Ani DiFranco'],['0AiTwNtYX8m4uhfU7rJ8RD'],2,1,False,0.621,0.254,7,-17.271,1,0.0475,0.682,0.000615,0.0869,0.237,93.538,180800,4.0,1993,1993-02-14
235kS9tdgXtHalQGieLd0N,Mama,Chioggia Beat,0IXDAvhbi5wugR4i4wI6cV,['Morwenna Lasko & Jay Pun'],['1CLSaugjHxobtbT6DYPhXq'],9,1,False,0.647,0.352,0,-7.028,1,0.0311,0.54,0.0001,0.0996,0.482,112.865,220853,4.0,2009,2009-10-06
5SbayOIV7LKZDt11nISas7,When the Angels Call Your Time,Ain't No Man a Good Man (Deluxe),3Vlr5qjOH08pOxII6v7uHt,['Wily Bo Walker'],['6WHYRS9Kvro2Lf6lUPVeyG'],8,2,False,0.382,0.809,9,-6.1129999999999995,0,0.0466,0.457,0.747,0.872,0.8109999999999999,169.857,283500,4.0,2020,2020-07-31
36yVCWe98PQgWMLrcz0Ppu,Or Thousands of Prizes,Tools In the Dryer,2S3whGcaoNtm9ItRyRf9Rd,['Lambchop'],['2Lhs0asnFQiLuntn3s8p78'],15,1,False,0.292,0.306,9,-15.515,1,0.0284,0.57,0.7070000000000001,0.118,0.21,161.96,290747,4.0,2001,2001-09-18
2IPuhsFgMPgnFAOylbyfoM,Trace,Skempton: Surface Tension,2lVWJb5aSMwHw6W4lFD3gN,"['Howard Skempton', 'Hermann Kretzschmar']","['6YDIJAK6v8fMuaRtf3zBp9', '1maT5ylAePEE8hqu8EptyT']",28,1,False,0.386,0.026,11,-33.667,1,0.0442,0.995,0.904,0.156,0.735,62.699,54973,4.0,1998,1998-06-16
0rKqAvrohcCgVdejffzzQa,Walking Catastrophe,The Exorcist,5wtqmvbOitYyPOc3KvTHDE,['Ill Ease'],['10HmKVkLgKbXxJXzNRFekp'],8,1,True,0.574,0.7390000000000001,8,-7.585,1,0.0367,0.00594,0.0542,0.0966,0.962,153.799,124933,5.0,2004,2004-02-02
3yYrfzpWZR18xmpOEkYOF2,Three Chords,We Got What You Need,2Ag1pp0E2tV1p9wRMvf8G3,['Catfish Soup'],['07ib7Dg8x1mpU8OtQZwgqF'],10,1,False,0.428,0.66,7,-2.6710000000000003,1,0.0283,0.238,0.0058,0.0876,0.0556,77.193,217854,4.0,2013,2013-05-10
6tBkpcxqXGipXakD9vAxyc,"Meeresstille und glückliche Fahrt in D Major, Op. 27",Mendelssohn Bartholdy: Die Erste Walpurgisnacht / Infelice / Ouverture zum Marchen von der schonen Melusine,3eTJpHd25HaGOybD4yUOgh,"['Felix Mendelssohn', 'Gewandhausorchester Leipzig', 'Kurt Masur']","['6MF58APd3YV72Ln2eVg710', '0SlNRZ8zBLAgyB1lsoYxAa', '37Lr1lIJy824MQIENRUnZn']",15,1,False,0.155,0.166,2,-16.283,1,0.036,0.929,0.908,0.124,0.0491,69.36,665427,4.0,1974,1974
6hKUOtN3rzOt2spId15Ldz,Battle Scream,Hyperion,44BmuU4p6tl5fHcr4Ruc3Q,['Immediate'],['5RcJDMYwS4w1XJkNiR4LvM'],7,1,False,0.502,0.588,9,-12.467,1,0.0424,0.0305,0.826,0.0752,0.159,140.016,137143,4.0,2018,2018-07-09
2enhIl0VYz0ZAWvSoBofCD,Diliges Dominum,Time and Its Passing,7Eb9SaB2NpRq5ys1lAZsuX,"['William Byrd', 'Rodolfus Choir', 'Ralph Allwood']","['2j7yGPnVrdIHjHwtyLPJ2z', '44IdsQEUPEQSgkgwSybji3', '6PVp178cZgwELFp7jJNBQa']",9,1,False,0.2019999999999999,0.026,8,-30.329,1,0.0513,0.996,0.968,0.106,0.0402,126.704,210267,3.0,2015,2015-11-20
62u1ahvF5ZyrmzhV0e56Jl,M. D.,Circular Dreaming (Quest Plays the Music of Miles' 60s),7CJusiS5yq203Se1LmrHy4,['Quest'],['3i56tClx1CsaoGJC8BKlhz'],4,1,False,0.264,0.218,0,-14.354,0,0.0392,0.807,0.657,0.0556,0.0742,60.902,442613,4.0,2012,2012-10-26
7pZyZ2l2MlV8XKsa06PYvj,Cuando Canto,Mujeres Y Mariachi,5PI44YnKoq8sE8Uv4fkJK2,['Juanita Ulloa'],['5cMzzdABemSUXCOAKDKUoR'],4,1,False,0.653,0.54,7,-3.666,1,0.0319,0.713,0.0,0.2239999999999999,0.73,119.674,176827,3.0,2001,2001-10-19
5GgGJMEzXrOsujcNefyAOa,Still Here,Rejuvenation,2sGhvqhYR6vlBIcVuTpBCp,"['Juvenile', 'Skip', 'Wacko']","['0KepLKzKAUPX1eE7TAmoza', '0napPQNzPhwVmVM6AMNfAx', '6E2xn3BMpTfFaJtaJ6AHBO']",12,1,False,0.688,0.8220000000000001,8,-4.619,0,0.177,0.0717,0.0,0.0427,0.544,120.048,237373,5.0,2012,2012-06-19
6H66KjvDL0QHPdkQoEBmfW,Excuse,Dream In Red,0aZwlNYLmcaeBT5ZzTq0gZ,['Holly Figueroa'],['19smUjLHTdr90SKdN37P1a'],5,1,False,0.391,0.174,4,-11.314,1,0.0329,0.8190000000000001,0.0,0.0691,0.296,157.299,269933,3.0,2001,2001-08-05
5hXyt7wtRhkSJuTGgmvFme,Bklyn (Flotech Baby Remix),Brooklyn in Mulhouse - EP,79SQJ0hPDx2TBxhqhXkSry,['Napoleon Da Legend'],['3tBMGhgUIyMjZ9fLHYWKKR'],4,1,True,0.593,0.4920000000000001,2,-10.114,1,0.146,0.0581,0.0,0.298,0.153,82.868,279340,4.0,2018,2018-01-22
3CcUg476efrpBVdhrGUWtd,Fish On,Skills in Pills,0koBPzLDxkhwKrKb3JmJ9n,['Lindemann'],['65A714FqhSPjoFZeffQbTv'],4,1,True,0.46,0.933,4,-5.66,0,0.0693,2.5e-05,0.594,0.0634,0.318,75.014,252293,4.0,2015,2015-06-30
1pbNrHbcqAYVv9yYDXzPNh,"12 Preludios americanos (12 American Preludes), Op. 12: No. 10. Pastoral",Ginastera: Complete Piano and Organ Music,3oQwTHgBiBaxuyfFXIT1uQ,"['Alberto Ginastera', 'Fernando Viani']","['08yq6CRUV0KSOn1J3t3vZk', '3rGPUve0f6F0dOLpo6KW6C']",17,1,False,0.2739999999999999,0.000988,7,-40.576,0,0.0432,0.996,0.97,0.0739,0.0367,108.831,110627,5.0,2007,2007-04-24
2u3Vdo0RxhkqGfMTEvfSH6,Ambient Song,Illuminate,3cPoFPneYPtnhsZjht0YUA,['Karmacoda'],['4X45nKUBNLpHB92NUo3TQE'],11,1,False,0.1669999999999999,0.259,7,-15.866,0,0.0368,0.878,0.975,0.0939,0.173,71.782,122467,4.0,2007,2007-02-20
4Sc5qEOSFI5rfS9IDyu0GO,Four Sticks - Remaster,Led Zeppelin IV (Deluxe Edition),44Ig8dzqOkvkGDzaUof9lK,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],6,1,False,0.507,0.8370000000000001,2,-10.465,1,0.0624,0.174,0.8140000000000001,0.0906,0.318,107.013,285227,1.0,1971,1971-11-08
7xtiU0YaCxvQ3tUjHXuEez,Vision,Expectations,27UbVNeUqUrsstUmQSH0YM,['Keith Jarrett'],['0F3Aew9DSd6fb6192K1K0Y'],1,1,False,0.405,0.319,2,-15.64,1,0.0354,0.951,0.355,0.0698,0.5820000000000001,77.234,47867,4.0,1972,1972-01-01
2JqbYs37LyZpyTKw8CuxBM,Hashish,Hair (The New Broadway Cast Recording),4ALVyY1OJCf30LCBwhkzOd,"[""'Hair' Tribe""]",['3n3yTD6TIoLrzhuR6Wh7kd'],3,1,False,0.282,0.773,2,-6.1679999999999975,0,0.06,0.748,0.0,0.144,0.5329999999999999,168.165,54453,3.0,2009,2009-05-25
4o1AnUOUZ80rHOIiMBcHZY,Dal Ni Lawr,Ni Oedd Y Genod Droog,1E4zeKsRbMi6GnS6l0LZFw,['Genod Droog'],['35n8IhHhRi3oJ9awRNtfbH'],7,1,False,0.5760000000000001,0.777,11,-7.542999999999997,0,0.0867,0.103,2.1600000000000007e-05,0.094,0.353,89.976,225934,4.0,2008,2008-04-01
51SllIpdpcXjUVDLp6wB3r,Love Is So Amazin',Best Of SWV,2QHtc53nHnTTQip9d3VmoP,['SWV'],['2NmK5FyrQ18HOPXq1UBzqa'],16,1,False,0.6729999999999999,0.498,1,-9.078,1,0.0262,0.248,0.0,0.0596,0.619,110.013,359760,4.0,2001,2001-11-06
5aHAFr4oDbUlEeQjScjz5t,"Paris ist nicht mehr, was es war",Liederträume,5b1RO7VJawvxmy5n9MOmqR,['Mireille Mathieu'],['6fAg4jVV9zANHej0mzaMG6'],6,1,False,0.299,0.65,5,-5.059,1,0.0339,0.693,0.0,0.192,0.565,178.627,194507,3.0,2001,2001
30KCeXQ8n5XclbSPcn7dsi,Reassemble,The Honorary Title,1kDO6xYYvRb4ERTpRiekwB,['The Honorary Title'],['5t7hkRXc6uq9otYtV3Kkm7'],6,1,False,0.4639999999999999,0.253,2,-10.192,1,0.0309,0.79,0.00211,0.141,0.318,109.955,251413,4.0,2003,2003-12-02
2wg46W15AzjxcG6Cp4fsfR,Follow de Leader - Edit Radio,Follow de Leader,067CN9aEhvyeNmtuPzoVPV,['Nigel & Marvin'],['7xZsRgFbn8DcvswayeLbPW'],1,1,False,0.804,0.939,1,-7.925,1,0.0705,0.0001889999999999,0.655,0.843,0.752,144.03799999999995,220973,4.0,1998,1998
3FeyKZZcU7ywuJ0LtFSuBO,Cool,Clean,36NLDBi2kX7XRHnyLzLOS8,['Soccer Mommy'],['4wXchxfTTggLtzkoUhO86Q'],2,1,True,0.636,0.66,9,-8.882,1,0.0284,0.447,0.00135,0.109,0.75,107.042,196012,4.0,2018,2018-03-02
5yB6zq6TR0F0Zvpd4syEFX,"Every Woman - Live at Universal Amphitheater, Los Angeles, CA - 1975",Certified Live,34wYWAksiaY7q2zEx9oWig,['Dave Mason'],['2DWQX92uew7DlsgN0yD775'],8,1,False,0.452,0.187,5,-17.535,1,0.0292,0.581,0.0,0.7709999999999999,0.33,146.566,155973,4.0,1976,1976-09-17
7ror39DpJhSdqWaq6Yu82V,Sedona Sunset,Sol,6LaNCZe02aDvOog8DOsNkB,['Eclectic Cafe'],['372JO2h4gjU1ZGsFZDQkGD'],4,1,False,0.618,0.336,11,-12.123,0,0.0263,0.198,0.0666,0.0891,0.228,107.872,273333,4.0,2005,2005-01-01
